fk_parcel_id,varnish_type,run_number,varnish_amount_kg,solvent_amount_kg,run_status,run_date
36004,PL1019-34,1,325,322,1,2021-02-21
36004,818062,2,1275,124,1,2021-02-23
36005,PL1019-34,1,553,139,1,2021-02-22
36005,818062,2,1309,267,1,2021-02-23
36006,PL1019-34,1,191,362,1,2021-02-22
36006,818062,2,259,101,1,2021-02-24
36007,PL1019-34,1,1049,278,1,2021-02-22
36007,818062,2,528,352,1,2021-02-25
36008,PL1019-34,1,1200,161,1,2021-02-24
36008,818062,2,1326,497,1,2021-02-26
36009,PL1019-34,1,644,483,1,2021-02-24
36009,818062,2,798,484,1,2021-02-25
36010,PL1019-34,1,225,261,1,2021-02-24
36010,818062,2,769,303,1,2021-02-27
36011,"ЭП-547""В""",1,1059,26,1,2021-02-09
36011,28S30WB-1,2,1367,292,1,2021-02-10
36012,"ЭП-547""В""",1,1248,129,1,2021-02-09
36012,28S30WB-1,2,407,465,1,2021-02-12
36013,PL1019-34,1,1341,412,1,2021-02-09
36013,818062,2,702,245,1,2021-02-10
36013,818062,3,1137,350,1,2021-02-11
36014,PL1019-34,1,1492,337,1,2021-02-09
36014,818062,2,1111,290,1,2021-02-10
36014,818062,3,764,242,1,2021-02-11
36015,PL1019-34,1,403,86,1,2021-02-09
36015,818062,2,556,430,1,2021-02-10
36015,818062,3,1266,439,1,2021-02-12
36016,PL1014-59,1,756,272,1,2021-02-09
36016,818062,2,1138,84,1,2021-02-12
36017,PL1014-59,1,589,356,1,2021-02-11
36017,818062,2,306,107,1,2021-02-12
36018,PL1014-59,1,686,419,1,2021-02-14
36018,818062,2,1385,462,1,2021-02-16
36019,PL1014-59,1,754,294,1,2021-02-14
36019,818062,2,246,53,1,2021-02-15
36020,PL1014-59,1,736,397,1,2021-02-14
36020,818062,2,1433,405,1,2021-02-15
36021,---,1,133,119,1,2021-02-08
36021,---,2,1043,133,1,2021-02-09
36021,---,3,263,498,1,2021-02-11
36021,---,4,210,409,1,2021-02-13
36022,---,1,755,263,1,2021-02-08
36022,---,2,584,77,1,2021-02-12
36022,---,3,308,249,1,2021-02-13
36022,---,4,184,175,1,2021-02-15
36023,---,1,692,339,1,2021-02-08
36023,---,2,409,158,1,2021-02-09
36023,---,3,39,336,1,2021-02-13
36023,---,4,658,418,1,2021-02-15
36024,---,1,697,333,1,2021-02-08
36024,---,2,1101,284,1,2021-02-10
36024,---,3,917,196,1,2021-02-12
36024,---,4,1271,448,1,2021-02-13
36025,---,1,1395,30,1,2021-02-11
36025,---,2,191,323,1,2021-02-12
36025,---,3,72,317,1,2021-02-13
36025,---,4,143,6,1,2021-02-16
36026,---,1,1184,7,1,2021-02-11
36026,---,2,207,89,1,2021-02-13
36026,---,3,1317,159,1,2021-02-15
36026,---,4,809,97,1,2021-02-16
36027,---,1,735,327,1,2021-02-14
36027,---,2,209,144,1,2021-02-15
36027,---,3,425,90,1,2021-02-16
36027,---,4,1211,161,1,2021-02-18
36028,---,1,713,181,1,2021-02-15
36028,---,2,1006,101,1,2021-02-16
36028,---,3,936,264,1,2021-02-17
36028,---,4,90,34,1,2021-02-19
36029,---,1,49,263,1,2021-02-15
36029,---,2,1310,440,1,2021-02-18
36029,---,3,538,331,1,2021-02-19
36029,---,4,821,223,1,2021-02-20
36030,---,1,1093,28,1,2021-02-16
36030,---,2,533,316,1,2021-02-17
36030,---,3,1146,344,1,2021-02-18
36030,---,4,1329,383,1,2021-02-21
36031,---,1,880,212,1,2021-02-17
36031,---,2,219,164,1,2021-02-18
36031,---,3,348,462,1,2021-02-20
36031,---,4,750,460,1,2021-02-24
36032,---,1,848,472,1,2021-02-18
36032,---,2,1012,195,1,2021-02-19
36032,---,3,285,447,1,2021-02-23
36032,---,4,523,412,1,2021-02-24
36033,---,1,1140,206,1,2021-02-18
36033,---,2,1009,220,1,2021-02-19
36033,---,3,251,235,1,2021-02-20
36033,---,4,1458,292,1,2021-02-21
36034,---,1,1498,20,1,2021-02-18
36034,---,2,119,359,1,2021-02-19
36034,---,3,1209,219,1,2021-02-21
36034,---,4,1086,359,1,2021-02-24
36035,---,1,1228,399,1,2021-02-19
36035,---,2,97,228,1,2021-02-20
36035,---,3,223,79,1,2021-02-23
36035,---,4,435,305,1,2021-02-24
36036,---,1,355,54,1,2021-02-22
36036,---,2,984,111,1,2021-02-25
36036,---,3,1191,69,1,2021-02-26
36036,---,4,904,468,1,2021-02-27
36037,---,1,1229,130,1,2021-02-22
36037,---,2,590,420,1,2021-02-23
36037,---,3,61,66,1,2021-02-25
36037,---,4,1374,124,1,2021-02-26
36038,---,1,703,488,1,2021-02-24
36038,---,2,1119,33,1,2021-02-27
36038,---,3,1320,461,1,2021-03-02
36038,---,4,1215,17,1,2021-03-04
36039,---,1,1081,67,1,2021-02-24
36039,---,2,452,178,1,2021-02-25
36039,---,3,341,361,1,2021-02-26
36039,---,4,969,355,1,2021-03-01
36040,---,1,767,107,1,2021-02-24
36040,---,2,778,24,1,2021-02-25
36040,---,3,1142,190,1,2021-02-26
36040,---,4,1392,351,1,2021-02-28
36041,---,1,232,71,1,2021-02-08
36041,---,2,1219,25,1,2021-02-10
36041,---,3,354,173,1,2021-02-11
36041,---,4,1152,399,1,2021-02-12
36042,---,1,778,59,1,2021-02-11
36042,---,2,467,103,1,2021-02-14
36042,---,3,1115,253,1,2021-02-18
36042,---,4,1393,248,1,2021-02-19
36043,---,1,205,217,1,2021-02-12
36043,---,2,766,492,1,2021-02-14
36043,---,3,1444,128,1,2021-02-17
36043,---,4,485,478,1,2021-02-18
36044,---,1,474,443,1,2021-02-12
36044,---,2,827,324,1,2021-02-13
36044,---,3,968,303,1,2021-02-14
36044,---,4,1186,412,1,2021-02-15
36045,---,1,889,406,1,2021-02-12
36045,---,2,206,66,1,2021-02-13
36045,---,3,1137,317,1,2021-02-14
36045,---,4,1247,383,1,2021-02-17
36046,---,1,940,277,1,2021-02-14
36046,---,2,284,352,1,2021-02-17
36046,---,3,39,122,1,2021-02-18
36046,---,4,642,378,1,2021-02-21
36047,---,1,827,177,1,2021-02-15
36047,---,2,67,322,1,2021-02-16
36047,---,3,123,13,1,2021-02-19
36047,---,4,731,71,1,2021-02-20
36048,---,1,1389,148,1,2021-02-16
36048,---,2,599,9,1,2021-02-17
36048,---,3,1112,113,1,2021-02-19
36048,---,4,1110,124,1,2021-02-21
36049,---,1,969,452,1,2021-02-16
36049,---,2,588,313,1,2021-02-18
36049,---,3,617,112,1,2021-02-19
36049,---,4,70,197,1,2021-02-22
36050,---,1,92,92,1,2021-02-16
36050,---,2,729,213,1,2021-02-19
36050,---,3,1475,229,1,2021-02-20
36050,---,4,915,370,1,2021-02-22
36051,---,1,1197,59,1,2021-02-16
36051,---,2,860,99,1,2021-02-18
36051,---,3,1334,228,1,2021-02-19
36051,---,4,399,297,1,2021-02-22
36052,---,1,37,342,1,2021-02-18
36052,---,2,686,378,1,2021-02-21
36052,---,3,1452,383,1,2021-02-22
36052,---,4,886,458,1,2021-02-24
36053,---,1,1002,226,1,2021-02-18
36053,---,2,916,37,1,2021-02-22
36053,---,3,1160,212,1,2021-02-23
36053,---,4,150,35,1,2021-02-26
36054,---,1,1127,305,1,2021-02-18
36054,---,2,616,171,1,2021-02-19
36054,---,3,1266,198,1,2021-02-21
36054,---,4,548,365,1,2021-02-22
36055,---,1,1126,345,1,2021-02-19
36055,---,2,401,379,1,2021-02-22
36055,---,3,160,118,1,2021-02-24
36055,---,4,626,67,1,2021-02-26
36056,---,1,574,280,1,2021-02-19
36056,---,2,914,449,1,2021-02-21
36056,---,3,1150,15,1,2021-02-23
36056,---,4,15,112,1,2021-02-24
36057,---,1,586,156,1,2021-02-19
36057,---,2,257,52,1,2021-02-21
36057,---,3,1045,11,1,2021-02-22
36057,---,4,732,386,1,2021-02-24
36058,---,1,250,409,1,2021-02-22
36058,---,2,31,324,1,2021-02-23
36058,---,3,1437,258,1,2021-02-25
36058,---,4,395,119,1,2021-02-26
36059,---,1,662,141,1,2021-02-22
36059,---,2,326,177,1,2021-02-24
36059,---,3,953,279,1,2021-02-25
36059,---,4,385,113,1,2021-02-27
36060,---,1,1408,37,1,2021-02-23
36060,---,2,1195,477,1,2021-02-25
36060,---,3,86,417,1,2021-02-27
36060,---,4,1464,122,1,2021-03-01
36061,---,1,965,222,1,2021-02-23
36061,---,2,1110,392,1,2021-02-26
36061,---,3,955,146,1,2021-02-28
36061,---,4,1026,297,1,2021-03-03
36062,---,1,537,170,1,2021-02-24
36062,---,2,1171,318,1,2021-02-25
36062,---,3,1254,152,1,2021-02-26
36062,---,4,609,386,1,2021-02-28
36063,---,1,62,239,1,2021-02-24
36063,---,2,1343,237,1,2021-02-26
36063,---,3,632,157,1,2021-02-28
36063,---,4,545,81,1,2021-03-02
36064,---,1,1124,179,1,2021-02-24
36064,---,2,1061,280,1,2021-02-27
36064,---,3,1348,442,1,2021-03-02
36064,---,4,664,366,1,2021-03-04
36065,PL1019-34,1,312,407,1,2021-02-08
36065,818062,2,100,364,1,2021-02-09
36066,PL1019-34,1,1180,17,1,2021-02-08
36066,818062,2,1064,211,1,2021-02-09
36067,PL1019-34,1,477,16,1,2021-02-08
36067,818062,2,1028,227,1,2021-02-09
36068,PL1019-34,1,1179,80,1,2021-02-11
36068,818062,2,1135,333,1,2021-02-12
36069,PL1019-34,1,1243,438,1,2021-02-11
36069,818062,2,73,447,1,2021-02-14
36070,PL1019-34,1,921,220,1,2021-02-11
36070,818062,2,1234,443,1,2021-02-12
36091,---,1,375,3,1,2021-02-07
36091,---,2,1136,459,1,2021-02-09
36091,---,3,387,146,1,2021-02-10
36091,---,4,890,290,1,2021-02-13
36092,---,1,319,289,1,2021-02-07
36092,---,2,198,471,1,2021-02-09
36092,---,3,1262,32,1,2021-02-10
36092,---,4,1369,160,1,2021-02-11
36093,---,1,584,178,1,2021-02-10
36093,---,2,549,82,1,2021-02-11
36093,---,3,283,10,1,2021-02-12
36093,---,4,942,426,1,2021-02-13
36094,---,1,1431,363,1,2021-02-10
36094,---,2,546,313,1,2021-02-13
36094,---,3,1038,277,1,2021-02-16
36094,---,4,785,283,1,2021-02-17
36095,---,1,766,401,1,2021-02-13
36095,---,2,904,349,1,2021-02-14
36095,---,3,1290,241,1,2021-02-17
36095,---,4,955,174,1,2021-02-19
36096,---,1,666,67,1,2021-02-16
36096,---,2,721,247,1,2021-02-18
36096,---,3,658,222,1,2021-02-20
36096,---,4,1134,27,1,2021-02-22
36097,---,1,1486,176,1,2021-02-17
36097,---,2,301,251,1,2021-02-18
36097,---,3,974,303,1,2021-02-19
36097,---,4,855,311,1,2021-02-22
36098,---,1,1132,46,1,2021-02-17
36098,---,2,366,207,1,2021-02-21
36098,---,3,505,362,1,2021-02-24
36098,---,4,1152,369,1,2021-02-26
36099,---,1,773,400,1,2021-02-18
36099,---,2,1118,255,1,2021-02-21
36099,---,3,461,214,1,2021-02-24
36099,---,4,323,13,1,2021-02-25
36100,---,1,625,483,1,2021-02-19
36100,---,2,1177,487,1,2021-02-20
36100,---,3,227,290,1,2021-02-21
36100,---,4,833,232,1,2021-02-23
36101,---,1,501,497,1,2021-02-19
36101,---,2,717,129,1,2021-02-22
36101,---,3,100,145,1,2021-02-24
36101,---,4,1351,226,1,2021-02-26
36102,---,1,42,61,1,2021-02-20
36102,---,2,366,410,1,2021-02-21
36102,---,3,1456,23,1,2021-02-22
36102,---,4,1493,83,1,2021-02-24
36103,---,1,1482,407,1,2021-02-21
36103,---,2,1460,178,1,2021-02-23
36103,---,3,1025,486,1,2021-02-25
36103,---,4,1270,495,1,2021-02-28
36104,---,1,211,117,1,2021-02-21
36104,---,2,524,153,1,2021-02-24
36104,---,3,1296,47,1,2021-02-26
36104,---,4,1111,65,1,2021-02-28
36105,---,1,275,179,1,2021-02-21
36105,---,2,946,390,1,2021-02-23
36105,---,3,1147,144,1,2021-02-24
36105,---,4,372,413,1,2021-02-25
36106,---,1,141,326,1,2021-02-24
36106,---,2,793,479,1,2021-02-25
36106,---,3,48,134,1,2021-02-28
36106,---,4,771,438,1,2021-03-01
36107,---,1,432,308,1,2021-02-25
36107,---,2,1034,335,1,2021-02-26
36107,---,3,494,94,1,2021-02-27
36107,---,4,1006,315,1,2021-03-02
36108,---,1,254,397,1,2021-02-27
36108,---,2,887,64,1,2021-03-02
36108,---,3,883,402,1,2021-03-05
36108,---,4,679,59,1,2021-03-08
36109,---,1,1478,200,1,2021-02-28
36109,---,2,1155,95,1,2021-03-02
36109,---,3,576,71,1,2021-03-03
36109,---,4,1268,482,1,2021-03-05
36110,---,1,531,186,1,2021-02-28
36110,---,2,1148,19,1,2021-03-02
36110,---,3,193,485,1,2021-03-03
36110,---,4,507,262,1,2021-03-05
36111,---,1,1042,347,1,2021-02-28
36111,---,2,1268,155,1,2021-03-01
36111,---,3,99,205,1,2021-03-02
36111,---,4,1324,77,1,2021-03-03
36112,---,1,816,26,1,2021-02-28
36112,---,2,137,5,1,2021-03-01
36112,---,3,967,59,1,2021-03-02
36112,---,4,632,213,1,2021-03-03
36113,---,1,407,261,1,2021-02-28
36113,---,2,640,277,1,2021-03-02
36113,---,3,433,285,1,2021-03-05
36113,---,4,471,419,1,2021-03-06
36114,---,1,1007,92,1,2021-02-28
36114,---,2,258,383,1,2021-03-01
36114,---,3,941,468,1,2021-03-02
36114,---,4,1434,260,1,2021-03-03
36115,---,1,606,261,1,2021-03-01
36115,---,2,1090,256,1,2021-03-04
36115,---,3,109,493,1,2021-03-05
36115,---,4,522,77,1,2021-03-06
36116,---,1,611,261,1,2021-03-02
36116,---,2,724,175,1,2021-03-03
36116,---,3,1303,412,1,2021-03-05
36116,---,4,258,323,1,2021-03-08
36117,---,1,922,51,1,2021-03-02
36117,---,2,514,373,1,2021-03-05
36117,---,3,553,464,1,2021-03-07
36117,---,4,35,324,1,2021-03-08
36118,---,1,371,18,1,2021-02-07
36118,---,2,1067,209,1,2021-02-10
36118,---,3,518,175,1,2021-02-12
36118,---,4,1097,477,1,2021-02-14
36119,---,1,1286,289,1,2021-02-07
36119,---,2,24,99,1,2021-02-08
36119,---,3,180,154,1,2021-02-10
36119,---,4,229,494,1,2021-02-12
36120,---,1,597,375,1,2021-02-07
36120,---,2,1067,498,1,2021-02-08
36120,---,3,866,436,1,2021-02-10
36120,---,4,1324,392,1,2021-02-13
36121,---,1,522,125,1,2021-02-07
36121,---,2,1185,188,1,2021-02-08
36121,---,3,1241,492,1,2021-02-10
36121,---,4,833,179,1,2021-02-12
36122,---,1,1458,455,1,2021-02-07
36122,---,2,1200,485,1,2021-02-08
36122,---,3,435,215,1,2021-02-09
36122,---,4,1433,183,1,2021-02-11
36123,---,1,902,257,1,2021-02-09
36123,---,2,1244,79,1,2021-02-10
36123,---,3,743,205,1,2021-02-11
36123,---,4,326,235,1,2021-02-12
36124,---,1,389,478,1,2021-02-09
36124,---,2,99,250,1,2021-02-13
36124,---,3,1001,226,1,2021-02-14
36124,---,4,592,480,1,2021-02-16
36125,---,1,374,123,1,2021-02-09
36125,---,2,875,68,1,2021-02-11
36125,---,3,305,168,1,2021-02-14
36125,---,4,312,458,1,2021-02-16
36126,---,1,982,192,1,2021-02-09
36126,---,2,1326,350,1,2021-02-10
36126,---,3,1223,107,1,2021-02-11
36126,---,4,1429,125,1,2021-02-12
36127,---,1,1185,372,1,2021-02-09
36127,---,2,912,2,1,2021-02-10
36127,---,3,682,450,1,2021-02-12
36127,---,4,810,313,1,2021-02-14
36128,---,1,866,492,1,2021-02-10
36128,---,2,1296,300,1,2021-02-11
36128,---,3,597,450,1,2021-02-12
36128,---,4,977,211,1,2021-02-13
36129,---,1,376,95,1,2021-02-13
36129,---,2,909,239,1,2021-02-15
36129,---,3,1130,395,1,2021-02-16
36129,---,4,1459,307,1,2021-02-17
36130,---,1,218,99,1,2021-02-14
36130,---,2,458,94,1,2021-02-15
36130,---,3,1063,337,1,2021-02-17
36130,---,4,416,453,1,2021-02-19
36131,---,1,791,305,1,2021-02-15
36131,---,2,765,118,1,2021-02-16
36131,---,3,1255,30,1,2021-02-19
36131,---,4,951,243,1,2021-02-21
36132,---,1,393,412,1,2021-02-17
36132,---,2,194,304,1,2021-02-18
36132,---,3,814,109,1,2021-02-21
36132,---,4,1177,181,1,2021-02-23
36133,---,1,1249,187,1,2021-02-18
36133,---,2,829,407,1,2021-02-21
36133,---,3,576,23,1,2021-02-22
36133,---,4,169,228,1,2021-02-25
36134,---,1,314,22,1,2021-02-20
36134,---,2,998,174,1,2021-02-21
36134,---,3,620,355,1,2021-02-22
36134,---,4,396,115,1,2021-02-24
36135,---,1,1220,3,1,2021-02-20
36135,---,2,884,362,1,2021-02-21
36135,---,3,89,395,1,2021-02-23
36135,---,4,308,198,1,2021-02-24
36136,---,1,979,10,1,2021-02-20
36136,---,2,871,484,1,2021-02-21
36136,---,3,859,11,1,2021-02-22
36136,---,4,187,368,1,2021-02-23
36137,---,1,752,128,1,2021-02-20
36137,---,2,498,94,1,2021-02-22
36137,---,3,700,314,1,2021-02-25
36137,---,4,1113,123,1,2021-02-27
36138,---,1,945,258,1,2021-02-20
36138,---,2,796,289,1,2021-02-21
36138,---,3,692,157,1,2021-02-23
36138,---,4,18,224,1,2021-02-25
36139,---,1,863,253,1,2021-02-21
36139,---,2,278,80,1,2021-02-22
36139,---,3,314,287,1,2021-02-24
36139,---,4,339,435,1,2021-02-27
36140,---,1,189,234,1,2021-02-22
36140,---,2,492,49,1,2021-02-23
36140,---,3,1388,301,1,2021-02-25
36140,---,4,776,353,1,2021-02-27
36141,---,1,304,119,1,2021-02-22
36141,---,2,1157,78,1,2021-02-24
36141,---,3,21,447,1,2021-02-27
36141,---,4,529,188,1,2021-02-28
36142,---,1,332,25,1,2021-02-22
36142,---,2,1226,409,1,2021-02-24
36142,---,3,573,228,1,2021-02-26
36142,---,4,535,280,1,2021-02-28
36143,---,1,840,110,1,2021-02-24
36143,---,2,1363,465,1,2021-02-25
36143,---,3,1172,359,1,2021-02-27
36143,---,4,227,151,1,2021-02-28
36144,---,1,902,142,1,2021-02-25
36144,---,2,1277,198,1,2021-02-27
36144,---,3,48,410,1,2021-02-28
36144,---,4,1469,81,1,2021-03-03
36145,PL1019-34,1,237,140,1,2021-02-07
36145,818062,2,1250,404,1,2021-02-10
36146,PL1019-34,1,1283,13,1,2021-02-07
36146,818062,2,1148,380,1,2021-02-08
36147,PL1019-34,1,1298,253,1,2021-02-07
36147,818062,2,916,276,1,2021-02-09
36148,PL1019-34,1,35,244,1,2021-02-08
36148,818062,2,1234,471,1,2021-02-11
36149,PL1019-34,1,517,473,1,2021-02-09
36149,818062,2,420,58,1,2021-02-10
36150,PL1019-34,1,61,411,1,2021-02-09
36150,818062,2,1142,303,1,2021-02-10
36151,PL1019-34,1,982,181,1,2021-02-10
36151,818062,2,931,306,1,2021-02-11
36152,PL1019-34,1,741,22,1,2021-02-11
36152,818062,2,409,407,1,2021-02-13
36153,PL1019-34,1,586,225,1,2021-02-12
36153,818062,2,1431,1,1,2021-02-14
36154,PL1019-34,1,1135,219,1,2021-02-12
36154,818062,2,484,486,1,2021-02-14
36155,PL1019-34,1,923,405,1,2021-02-12
36155,818062,2,104,367,1,2021-02-13
36156,PL1019-34,1,517,164,1,2021-02-12
36156,818062,2,156,481,1,2021-02-13
36157,PL1019-34,1,648,201,1,2021-02-12
36157,818062,2,45,200,1,2021-02-16
36158,PL1019-34,1,833,262,1,2021-02-12
36158,818062,2,1039,227,1,2021-02-13
36159,PL1019-34,1,1175,239,1,2021-02-14
36159,818062,2,794,437,1,2021-02-15
36160,PL1019-34,1,421,88,1,2021-02-16
36160,818062,2,263,412,1,2021-02-17
36161,PL1019-34,1,1305,440,1,2021-02-16
36161,818062,2,678,179,1,2021-02-18
36162,PL1019-34,1,711,134,1,2021-02-16
36162,818062,2,729,70,1,2021-02-19
36163,PL1019-34,1,1266,456,1,2021-02-17
36163,818062,2,784,158,1,2021-02-18
36164,PL1019-34,1,697,47,1,2021-02-19
36164,818062,2,210,219,1,2021-02-22
36165,PL1019-34,1,831,176,1,2021-02-19
36165,818062,2,389,309,1,2021-02-20
36166,PL1019-34,1,590,124,1,2021-02-19
36166,818062,2,669,328,1,2021-02-21
36167,PL1019-34,1,320,86,1,2021-02-20
36167,818062,2,849,14,1,2021-02-21
36168,PL1019-34,1,1423,84,1,2021-02-20
36168,818062,2,1500,400,1,2021-02-22
36169,PL1019-34,1,1124,159,1,2021-02-21
36169,818062,2,710,84,1,2021-02-22
36170,PL1019-34,1,1342,1,1,2021-02-21
36170,818062,2,352,440,1,2021-02-23
36171,PL1019-34,1,846,261,1,2021-02-21
36171,818062,2,1045,277,1,2021-02-23
36172,28S30WB-1,1,538,388,1,2021-02-07
36172,PL1019-34,2,533,360,1,2021-02-08
36173,28S30WB-1,1,1064,257,1,2021-02-09
36173,PL1019-34,2,1435,373,1,2021-02-13
36174,28S30WB-1,1,1223,341,1,2021-02-10
36174,PL1019-34,2,635,73,1,2021-02-11
36175,28S30WB-1,1,804,298,1,2021-02-10
36175,PL1019-34,2,1459,229,1,2021-02-11
36176,28S30WB-1,1,1284,175,1,2021-02-12
36176,PL1019-34,2,1260,276,1,2021-02-13
36177,28S30WB-1,1,1206,473,1,2021-02-12
36177,PL1019-34,2,550,340,1,2021-02-14
36178,28S30WB-1,1,455,101,1,2021-02-12
36178,PL1019-34,2,1384,398,1,2021-02-13
36179,28S30WB-1,1,60,320,1,2021-02-13
36179,PL1019-34,2,950,133,1,2021-02-15
36180,28S30WB-1,1,492,370,1,2021-02-13
36180,PL1019-34,2,371,24,1,2021-02-14
36181,28S30WB-1,1,1268,178,1,2021-02-13
36181,PL1019-34,2,616,478,1,2021-02-16
36182,28S30WB-1,1,733,251,1,2021-02-15
36182,PL1019-34,2,223,13,1,2021-02-16
36183,28S30WB-1,1,765,216,1,2021-02-15
36183,PL1019-34,2,653,438,1,2021-02-16
36184,28S30WB-1,1,844,383,1,2021-02-15
36184,PL1019-34,2,383,194,1,2021-02-17
36185,28S30WB-1,1,1394,221,1,2021-02-15
36185,PL1019-34,2,1017,429,1,2021-02-16
36186,28S30WB-1,1,352,215,1,2021-02-15
36186,PL1019-34,2,957,66,1,2021-02-17
36187,28S30WB-1,1,1449,173,1,2021-02-15
36187,PL1019-34,2,1451,323,1,2021-02-17
36188,28S30WB-1,1,837,379,1,2021-02-16
36188,PL1019-34,2,661,216,1,2021-02-17
36189,28S30WB-1,1,344,17,1,2021-02-17
36189,PL1019-34,2,596,339,1,2021-02-18
36190,28S30WB-1,1,1209,418,1,2021-02-17
36190,PL1019-34,2,39,57,1,2021-02-18
36191,28S30WB-1,1,1017,286,1,2021-02-17
36191,PL1019-34,2,707,171,1,2021-02-19
36192,28S30WB-1,1,994,400,1,2021-02-18
36192,PL1019-34,2,519,500,1,2021-02-19
36193,28S30WB-1,1,1065,458,1,2021-02-18
36193,PL1019-34,2,1014,325,1,2021-02-19
36194,28S30WB-1,1,524,137,1,2021-02-19
36194,PL1019-34,2,38,249,1,2021-02-20
36195,28S30WB-1,1,699,36,1,2021-02-22
36195,PL1019-34,2,969,368,1,2021-02-23
36196,28S30WB-1,1,1176,497,1,2021-02-22
36196,PL1019-34,2,704,84,1,2021-02-24
36197,28S30WB-1,1,683,112,1,2021-02-23
36197,PL1019-34,2,1114,482,1,2021-02-25
36198,28S30WB-1,1,714,290,1,2021-02-24
36198,PL1019-34,2,300,436,1,2021-02-27
36229,PL1019-34,1,665,319,1,2021-02-03
36229,DE4488-2HV,2,733,25,1,2021-02-07
36230,PL1019-34,1,1416,301,1,2021-02-06
36230,DE4488-2HV,2,287,200,1,2021-02-07
36231,PL1019-34,1,909,2,1,2021-02-09
36231,DE4488-2HV,2,779,34,1,2021-02-11
36232,PL1019-34,1,131,405,1,2021-02-10
36232,DE4488-2HV,2,716,257,1,2021-02-11
36233,PL1019-34,1,104,478,1,2021-02-11
36233,DE4488-2HV,2,316,80,1,2021-02-12
36234,PL1019-34,1,239,204,1,2021-02-11
36234,DE4488-2HV,2,1186,289,1,2021-02-12
36235,PL1019-34,1,893,235,1,2021-02-12
36235,DE4488-2HV,2,542,322,1,2021-02-14
36236,PL1019-34,1,851,73,1,2021-02-14
36236,DE4488-2HV,2,1438,78,1,2021-02-15
36237,PL1019-34,1,389,467,1,2021-02-14
36237,DE4488-2HV,2,285,355,1,2021-02-15
36238,PL1019-34,1,778,132,1,2021-02-14
36238,DE4488-2HV,2,805,316,1,2021-02-16
36239,PL1019-34,1,158,272,1,2021-02-14
36239,DE4488-2HV,2,810,42,1,2021-02-15
36240,PL1019-34,1,942,87,1,2021-02-03
36240,DE4488-2HV,2,195,484,1,2021-02-04
36241,PL1019-34,1,901,35,1,2021-02-03
36241,DE4488-2HV,2,230,208,1,2021-02-04
36242,PL1019-34,1,183,189,1,2021-02-04
36242,DE4488-2HV,2,1074,131,1,2021-02-06
36243,PL1019-34,1,1148,69,1,2021-02-04
36243,DE4488-2HV,2,545,197,1,2021-02-05
36244,PL1019-34,1,638,56,1,2021-02-04
36244,DE4488-2HV,2,1012,185,1,2021-02-05
36245,PL1019-34,1,703,443,1,2021-02-04
36245,DE4488-2HV,2,597,1,1,2021-02-05
36246,PL1019-34,1,536,411,1,2021-02-04
36246,DE4488-2HV,2,776,140,1,2021-02-07
36247,PL1019-34,1,814,124,1,2021-02-06
36247,DE4488-2HV,2,1380,21,1,2021-02-07
36248,PL1019-34,1,1271,143,1,2021-02-07
36248,DE4488-2HV,2,684,444,1,2021-02-08
36249,PL1019-34,1,197,271,1,2021-02-07
36249,DE4488-2HV,2,940,390,1,2021-02-09
36250,PL1019-34,1,913,79,1,2021-02-07
36250,DE4488-2HV,2,170,11,1,2021-02-09
36251,PL1019-34,1,964,490,1,2021-02-09
36251,DE4488-2HV,2,273,84,1,2021-02-10
36252,PL1019-34,1,901,186,1,2021-02-09
36252,DE4488-2HV,2,536,198,1,2021-02-11
36253,PL1019-34,1,519,236,1,2021-02-10
36253,DE4488-2HV,2,554,176,1,2021-02-11
36254,PL1019-34,1,1350,124,1,2021-02-11
36254,DE4488-2HV,2,1194,241,1,2021-02-13
36255,PL1019-34,1,820,292,1,2021-02-11
36255,DE4488-2HV,2,1246,358,1,2021-02-13
36256,PL1019-34,1,926,356,1,2021-02-13
36256,DE4488-2HV,2,513,2,1,2021-02-17
36257,PL1019-34,1,370,123,1,2021-02-13
36257,DE4488-2HV,2,69,78,1,2021-02-14
36258,PL1019-34,1,144,41,1,2021-02-13
36258,DE4488-2HV,2,621,335,1,2021-02-14
36259,PL1019-34,1,478,9,1,2021-02-13
36259,DE4488-2HV,2,318,69,1,2021-02-14
36260,PL1019-34,1,1296,485,1,2021-02-14
36260,DE4488-2HV,2,1031,99,1,2021-02-16
36261,PL1019-34,1,942,417,1,2021-02-15
36261,DE4488-2HV,2,728,475,1,2021-02-16
36262,PL1019-34,1,743,299,1,2021-02-17
36262,DE4488-2HV,2,1175,175,1,2021-02-18
36263,PL1019-34,1,1287,124,1,2021-02-19
36263,DE4488-2HV,2,1335,50,1,2021-02-21
36264,---,1,160,413,1,2021-02-03
36264,---,2,1093,181,1,2021-02-04
36264,---,3,868,397,1,2021-02-05
36264,---,4,38,478,1,2021-02-06
36265,---,1,1470,268,1,2021-02-03
36265,---,2,1339,135,1,2021-02-05
36265,---,3,319,40,1,2021-02-07
36265,---,4,679,90,1,2021-02-08
36266,---,1,1275,341,1,2021-02-03
36266,---,2,1073,486,1,2021-02-04
36266,---,3,30,149,1,2021-02-05
36266,---,4,539,466,1,2021-02-07
36267,---,1,111,172,1,2021-02-04
36267,---,2,850,111,1,2021-02-06
36267,---,3,1030,23,1,2021-02-09
36267,---,4,1492,21,1,2021-02-11
