id,order_code,product_name,factory_code,order_qt,order_date,comments,order_status
948,BIL22896039,"0,17x896x795 BLANK",BIL,23000.0,25.05.2022,,0
949,BUF22942040,"0,16x942x790 ALU/С",BUF,40000.0,26.05.2022,,0
950,BUF22975041,"0,14x975x925 IMP G/C",BUF,20000.0,26.05.2022,всі пачки!,0
951,BUF22975042,"0,14x975x925 IMP G/C",BUF,20000.0,26.05.2022,,0
952,BIL22896043,"0,17x896x795 BLANK",BIL,50000.0,26.05.2022,,0
953,BIL22908044,"0,20x908x1112 BLANK",BIL,12000.0,26.05.2022,,0
954,BIL22877045,"0,18x877x1066 BLANK",BIL,8000.0,26.05.2022,,0
955,DNZ22096046,"OT96 0,20  alu/g ARK",DNZ,40000.0,27.05.2022,,0
956,DNZ22096047,"OT96 0,20  alu/g ARK",DNZ,20000.0,27.05.2022,,0
957,UTS22700048,"0,22x700x694 W/G",UTS,1600.0,27.05.2022,,0
958,UTS22866049,"0,22х866х700 W/G",UTS,2800.0,27.05.2022,,0
959,UTS22922050,"0,17x922x868 W/G",UTS,2835.0,27.05.2022,,0
960,BUF22913051,"0,14x913x766 21E",BUF,11000.0,30.05.2022,,0
961,BUF22913052,"0,14x913x766 USK A08",BUF,30000.0,30.05.2022,,0
962,BIL22913053,"0,14x913x766 BLANK",BIL,16000.0,30.05.2022,,0
963,BUF22942054,"0,16x942x790 ALU/С",BUF,30000.0,30.05.2022,,0
964,UTS22954055,"0,17x954x848 W/G",UTS,2419.0,30.05.2022,,0
965,UTS22954056,"0,17x954x848 W/G",UTS,1000.0,30.05.2022,,0
966,BUF22942057,"0,16x942x790 ALU/С",BUF,30000.0,06.06.2022,,0
967,WEI22153058,OT153-ELQ1542A3A USK,WEI,10000.0,31.05.2022,,0
968,ZNO22153059,OT153-ELQ1554A0A USK,ZNO,30000.0,31.05.2022,,0
969,BUF22975060,"0,14x975x925 G/C USK",BUF,6000.0,01.06.2022,,0
970,BUF22975061,"0,14x975x925 W/K USK",BUF,10000.0,01.06.2022,не менше!,0
971,BIL22860062,"0,18x860x942 BLANK ERD",BIL,19000.0,01.06.2022,,0
972,BIL22860063,"0,18x860x942 BLANK ZZY",BIL,17000.0,01.06.2022,,0
973,BIL22860064,"0,18x860x942 BLANK TTT",BIL,3000.0,01.06.2022,,0
974,BIL22838065,"0,20x838x838 BLANK",BIL,1400.0,01.06.2022,,0
975,BIL22877066,"0,18x877x1066 BLANK",BIL,12000.0,02.06.2022,,0
976,VIL22062067,OT62-ELQ6216A2A ver2,VIL,40000.0,02.06.2022,,0
977,BUF22830068,"0,18x830x801 Alu/C 28S",BUF,20400.0,02.06.2022,,0
978,BIL22080069,OT080-A07B05,BIL,30000.0,02.06.2022,,0
979,BIL22096070,OT096-V14B05,BIL,60000.0,03.06.2022,,0
980,VIL22062071,OT62-ELQ6216A2A ver2,VIL,30000.0,06.06.2022,,0
981,VIL22062072,OT62-ELQ6216A2A ver2,VIL,30000.0,06.06.2022,,0
982,BIL22896073,"0,17x896x795 Alu/G",BIL,42000.0,06.06.2022,,0
983,BIL22896074,"0,17x896x795 BLANK",BIL,42000.0,06.06.2022,,0
984,BUF22942075,"0,16x942x790 ALU/С",BUF,20000.0,07.06.2022,,0
985,BIL22942076,"0,16x942x790 BLANK",BIL,30000.0,08.06.2022,,0
986,BUF22830077,"0,18x830x801 Alu/C 28S",BUF,12000.0,08.06.2022,,0
987,BUF22830078,"0,18x830x801 Alu/C",BUF,10000.0,08.06.2022,,0
988,BUF22975079,"0,14x975x925 IMP G/C",BUF,9000.0,08.06.2022,,0
989,BIL22920080,"0,16x920x778 BLANK",BIL,40000.0,08.06.2022,,0
990,BIL22860081,"0,18x860x873 USK ALU/G",BIL,17000.0,08.06.2022,,0
991,BIL22099082,OT99 W/G ,BIL,17000.0,09.06.2022,,0
992,BIL22922083,"0,17x922x868 ZZY BLANK",BIL,50000.0,09.06.2022,,0
993,VIL22062084,OT62-ELQ6216A2A ver2,VIL,60000.0,10.06.2022,,0
994,ZNO22070085,OT070-ELQ7013A11A,ZNO,15000.0,10.06.2022,,0
995,BUF22070086,OT070-ELQ7013A9A ,BUF,22000.0,10.06.2022,,0
996,ZNO22153087,OT153-ELQ0561A2A USK,ZNO,30000.0,10.06.2022,,0
997,ZNO22153088,OT153-ELQ0561A4A-14400 USK,ZNO,,10.06.2022,,0
998,ZNO22153089,OT153-ELQ1554A0A USK,ZNO,33000.0,10.06.2022,всі,0
999,BIL22942090,"0,16x942x790 BLANK",BIL,30000.0,10.06.2022,,0
1000,BUF22942091,"0,16x942x790 ALU/С",BUF,30000.0,10.06.2022,,0
1001,BUF22913092,"0,14x913x766 USK A08",BUF,40000.0,10.06.2022,,0
1002,BIL22896093,"0,17x896x795 Alu/G",BIL,25000.0,13.06.2022,,0
1003,BUF22855094,"0,18x855x1066 Alu/G",BUF,17000.0,13.06.2022,,0
1004,BIL22836095,"0,17x836x926 BLANK",BIL,55000.0,13.06.2022,,0
1005,BUF22975096,"0,14x975x925 G/C USK",BUF,40000.0,14.06.2022,,0
1006,BUF22877097,"0,18x877x1066 W/G",BUF,4500.0,14.06.2022,,0
1007,BIL22877098,"0,18x877x1066 BLANK",BIL,4000.0,14.06.2022,,0
1008,BUF22096099,OT96 Alu/C HBI auto,BUF,17000.0,14.06.2022,,0
1009,BIL22959100,"0,17x959x901 BLANK",BIL,40000.0,15.06.2022,,0
1010,BIL22959101,"0,17x959x901 TTT BLANK",BIL,2138.0,15.06.2022,,0
1011,BIL22942102,"0,16x942x790 BLANK",BIL,10000.0,15.06.2022,,0
1012,BUF22942103,"0,16x942x790 ALU/С",BUF,30000.0,15.06.2022,,0
1013,BIL22895104,"0,19x895x907 Alu/G",BIL,40000.0,15.06.2022,,0
1014,BIL22895105,"0,19x895x907 ERD BLANK",BIL,14000.0,16.06.2022,,0
1015,BIL22896106,"0,18x896x795 BLANK",BIL,40000.0,16.06.2022,,0
1016,BIL22896107,"0,18x896x795 BLANK",BIL,30000.0,16.06.2022,,0
1017,BIL22894108,"0,18x894x795 BLANK",BIL,8000.0,17.06.2022,,0
1018,BIL22894109,"0,18x894x795 ERD BLANK",BIL,28000.0,17.06.2022,,0
1019,VAJ22062110,OT62-ELQ6215A5A HBI 21E,VAJ,25000.0,17.06.2022,,0
1020,VIL22062111,OT62-ELQ6216A2A ver2,VIL,40000.0,17.06.2022,,0
1021,BUF22975112,"0,14x975x925 G/C USK",BUF,40000.0,17.06.2022,,0
1022,BIL22908113,"0,20x908x1112 BLANK",BIL,8000.0,17.06.2022,,0
1023,ZNO22153114,OT153-ELQ1554A0A USK,ZNO,20000.0,17.06.2022,,0
1024,WEI22153115,OT153-ELQ1542A3A USK,WEI,10000.0,17.06.2022,,0
1025,VAJ22153116,OT153-ELQ1554A0A ERD,VAJ,11000.0,17.06.2022,,0
1026,BIL22096117,OT096-V14B05 ARF,BIL,19000.0,17.06.2022,872,0
1027,DNZ22099118,"OT99 0,20  alu/g TS275",DNZ,40000.0,17.06.2022,,0
1028,BIL22099119,OT099-V14B05,BIL,30000.0,20.06.2022,,0
1029,BIL22913120,"0,14x913x766 USK BLANK",BIL,13000.0,20.06.2022,,0
1030,BUF22913121,"0,14x913x766 USK A08",BUF,20000.0,20.06.2022,,0
1031,DNZ22785122,"0,22x785x945 Alu/G",DNZ,30000.0,20.06.2022,40т в рулонах,0
1032,BIL22896123,"0,18x896x795 BLANK",BIL,20000.0,20.06.2022,,0
1033,BIL22896124,"0,18x896x795 ALU/G",BIL,20000.0,20.06.2022,,0
1034,BUF22942125,"0,16x942x790 ALU/С",BUF,40000.0,21.06.2022,,0
1035,BUF22942126,"0,16x942x790 ALU/С",BUF,40000.0,21.06.2022,,0
1036,BUF22942127,"0,16x942x790 ALU/С",BUF,40000.0,21.06.2022,,0
1037,BIL22860128,"0,17x860x795 BLANK",BIL,50000.0,22.06.2022,,0
1038,BIL22860129,"0,18x860x942 BLANK",BIL,10000.0,22.06.2022,,0
1039,BIL22920130,"0,16x920x778 BLANK",BIL,45000.0,22.06.2022,,0
1040,BIL22860131,"0,18x860x873 IMP ALU/G",BIL,19800.0,23.06.2022,пачки з VAJ,0
1041,VIL22062132,OT62-ELQ6216A2A  USK ver3,VIL,36000.0,23.06.2022,,0
1042,VAJ22062133,OT62-ELQ6216A2A ver2,VAJ,38000.0,23.06.2022,,0
1043,UTS22954134,"0,17x954x848 W/G",UTS,5637.0,23.06.2022,,0
1044,UTS22922135,"0,17x922x868 W/G",UTS,4389.0,23.06.2022,,0
1045,VIL22062136,OT62-ELQ6216A2A ver2,VIL,20000.0,24.06.2022,,0
1046,ZNO22153137,OT153-ELQ1554A0A USK,ZNO,30000.0,24.06.2022,,0
1047,UTS22838138,"0,17x838x942 -/G",UTS,6245.0,24.06.2022,,0
1048,BIL22896139,"0,18x896x907 ALU/G",BIL,25000.0,30.06.2022,,0
1049,BIL22959140,"0,17x959x901 BLANK",BIL,49000.0,30.06.2022,,0
1050,BIL22808141,"0,20x808x908 HBI BLANK",BIL,40000.0,30.06.2022,,0
1051,BUF22096142,OT96 Alu/C HBI auto,BUF,30000.0,01.07.2022,,0
1052,BIL22808143,"0,20x808x908 HBI BLANK",BIL,30000.0,01.07.2022,,0
1053,BUF22070144,OT070-ELQ7013A9A ,BUF,10000.0,01.07.2022,,0
1054,BIL22896145,"0,17x896x795 W/C",BIL,35000.0,01.07.2022,не більше 75т!!!,0
1055,BIL22896146,"0,17x896x795 W/C",BIL,40000.0,01.07.2022,,0
1056,BIL22860147,"0,17x860x795 BLANK",BIL,22000.0,01.07.2022,,0
1057,VIL22062148,OT62-ELQ6216A2A ver2,VIL,35000.0,01.07.2022,,0
1058,VIL22062149,OT62-ELQ6216A2A ver2,VIL,35000.0,01.07.2022,,0
1059,BIL22942150,"0,16x942x790 BLANK",BIL,30000.0,01.07.2022,,0
1060,BIL22099151,OT99 USK ALU/G,BIL,50000.0,04.07.2022,,0
1061,BIL22922152,"0,17x922x868 HBI TH550 BLANK",BIL,26000.0,05.07.2022,3 рулона!,0
1062,BUF22913153,"0,14x913x766 USK A08",BUF,30000.0,05.07.2022,,0
1063,BUF22913154,"0,14x913x766 USK 21E",BUF,20000.0,05.07.2022,,0
1064,BIL22860155,"0,17x860x795 BLANK",BIL,40000.0,06.07.2022,,0
1065,BIL22896156,"0,17x896x795 BLANK",BIL,10000.0,06.07.2022,,0
1066,BUF22975157,"0,14x975x925 G/C USK",BUF,30000.0,06.07.2022,,0
1067,BUF22975158,"0,14x975x925 G/C USK",BUF,20000.0,06.07.2022,,0
1068,NOR22099159,OT99-ELQ0730A0A,NOR,30000.0,06.07.2022,,0
1069,NOR22099160,OT99-ELQ0730A0A,NOR,30000.0,06.07.2022,,0
1070,VAJ22153161,OT153-ELQ1554A0A USK,VAJ,11000.0,07.07.2022,,0
1071,VIL22062162,OT62-ELQ6216A2A  USK ver3,VIL,20000.0,07.07.2022,,0
1072,BUF22070163,OT070-ELQ7013A9A ,BUF,30000.0,12.07.2022,,0
1073,ZNO22070164,OT070-ELQ7013A9A ,ZNO,10000.0,12.07.2022,,0
1074,BUF22838165,"0,17x838x942 ALU/С",BUF,20000.0,13.07.2022,"всі, що є",0
1075,VAJ22153166,OT153-ELQ1554A0A USK,VAJ,25000.0,13.07.2022,,0
1076,VIL22062167,OT62-ELQ6216A2A ver2,VIL,39000.0,13.07.2022,,0
1077,VAJ22062168,OT62-ELQ6216A2A  USK ver3,VAJ,20000.0,14.07.2022,,0
1078,BIL22895169,"0,19x895x907 BLANK",BIL,45000.0,14.07.2022,,0
1079,BIL22895170,"0,19x895x907 BLANK",BIL,20000.0,18.07.2022,,0
1080,BUF22838171,"0,17x838x942 ALU/С",BUF,20000.0,18.07.2022,,0
1081,BIL22860172,"0,17x860x795 BLANK",BIL,20000.0,18.07.2022,,0
1082,BIL22896173,"0,17x896x795 BLANK",BIL,16000.0,18.07.2022,,0
1083,DEV22070174,OT070-ELQ7022A6A ,DEV,20000.0,18.07.2022,,0
1084,VAJ22096175,OT96 Alu/G Vaja (auto),VAJ,18370.0,18.07.2022,,0
1085,BIL22959176,"0,17x959x901 BLANK",BIL,20000.0,19.07.2022,всі рулони,0
1086,VIL22062177,OT62-ELQ6216A2A  USK ver3,VIL,19000.0,19.07.2022,,0
1087,VAJ22062178,OT62-ELQ6216A2A ver2,VAJ,40000.0,19.07.2022,,0
1088,BUF22096179,OT96 Alu/C USK auto,BUF,20000.0,20.07.2022,,0
1089,VAJ22153180A,OT153-ELQ1554A0A USK,VAJ,25000.0,20.07.2022,37т,0
1090,WEI22153181,OT153-ELQ1554A0A USK,WEI,13000.0,20.07.2022,,0
1091,ZNO22153182,OT153-ELQ1554A0A USK,ZNO,19000.0,21.07.2022,,0
1092,BIL22099183,OT99 USK ALU/G,BIL,20000.0,21.07.2022,,0
1093,BUF22877184,"0,18x877x1066 W/G",BUF,10000.0,22.07.2022,,0
1094,BUF22918185,"0,14x918x925 G/C",BUF,27000.0,22.07.2022,,0
1095,BUF22070186,OT070-ELQ7013A9A ,BUF,20000.0,25.07.2022,,0
1096,VAJ22153180B,OT153-ELQ1542A3A USK,VAJ,9000.0,20.07.2022,,0
1097,VAJ22096187,OT096-21EK05,VAJ,20000.0,25.07.2022,на 2 рулона,0
1098,UTS22840188,"0,17x840x942 W/G ",UTS,895.0,25.07.2022,,0
1099,UTS22860189,"0,18x860x942 W/G ",UTS,2274.0,25.07.2022,,0
1100,UTS22860190,"0,17х860х795  W/G ",UTS,673.0,25.07.2022,,0
1101,UTS22896191,"0,17x896x795 W/G",UTS,2345.0,25.07.2022,,0
1102,UTS22896192,"0,18x896x795 W/G",UTS,1792.0,25.07.2022,,0
1103,UTS22918193,"0,14x918x925 W/G",UTS,460.0,25.07.2022,,0
1104,UTS22975194,"0,14x975x925 W/G",UTS,751.0,25.07.2022,,0
1105,UTS22877195,"0,18x877x1066 W/G USK",UTS,308.0,25.07.2022,,0
1106,UTS22942196,"0,16x942x790 ALU/G",UTS,2278.0,25.07.2022,,0
1107,UTS22942197,"0,16x942x790 W/G RAS",UTS,3579.0,26.07.2022,,0
1108,UTS22954198,"0,17x954x848 W/G",UTS,1942.0,26.07.2022,,0
1109,UTS22959199,"0,17x959x901 W/G",UTS,2150.0,26.07.2022,,0
1110,BIL22896200,"0,18x896x907 BLANK",BIL,30000.0,26.07.2022,,0
1111,UTS22913201,"0,14х913х766 W/G",UTS,1313.0,26.07.2022,,0
1112,UTS22920202,"0,16x920x778 W/G RAS",UTS,839.0,26.07.2022,,0
1113,UTS22922203,"0,17x922x868 W/G",UTS,549.0,26.07.2022,,0
1114,BIL22860204,"0,18x860x873  BLANK",BIL,45000.0,26.07.2022,,0
1115,BIL22860205,"0,18x860x873 USK BLANK",BIL,8000.0,27.07.2022,,0
1116,VIL22062206,OT62-ELQ6216A2A  USK ver3,VIL,40000.0,27.07.2022,,0
1117,BIL22896207,"0,17x896x795 BLANK",BIL,30000.0,27.07.2022,,0
1118,BUF22838208,"0,17x838x942 RAS ALU/С",BUF,30000.0,27.07.2022,,0
1119,BUF22096209,OT96 Alu/C USK auto,BUF,20000.0,28.07.2022,,0
1120,BIL22896210,"0,17x896x795 BLANK",BIL,20000.0,29.07.2022,,0
1121,BIL22896211,"0,17x896x795 BLANK",BIL,30000.0,29.07.2022,,0
1122,BUF22838212,"0,17x838x942 RAS ALU/С",BUF,20000.0,01.08.2022,,0
1123,BIL22896213,"0,18x896x795 RAS BLANK",BIL,20000.0,01.08.2022,,0
1124,BIL22896214,"0,18x896x907 RAS BLANK",BIL,20000.0,01.08.2022,,0
1125,BIL22896215,"0,18x896x795 RAS BLANK",BIL,40000.0,01.08.2022,,0
1126,ZNO22070216,OT070-ELQ7013A9A ,ZNO,20000.0,02.08.2022,,0
1127,BIL22860217,"0,18x860x873 HBI BLANK",BIL,30000.0,02.08.2022,,0
1128,BIL22860218,"0,18x860x873 HBI BLANK",BIL,30000.0,02.08.2022,,0
1129,VIL22062219,OT62-ELQ6216A2A  USK ver3,VIL,30000.0,02.08.2022,,0
1130,BIL22896220,"0,18x896x795 RAS BLANK",BIL,30000.0,03.08.2022,,0
1131,BIL22896221,"0,18x896x795 RAS BLANK",BIL,30000.0,03.08.2022,,0
1132,BIL22896222,"0,18x896x795 RAS BLANK",BIL,30000.0,03.08.2022,,0
1133,BIL22808223,"0,20x808x908 HBI BLANK",BIL,20000.0,03.08.2022,,0
1134,BUF22096224,OT96 Alu/C USK auto,BUF,30000.0,03.08.2022,,0
1135,VAJ22062225,OT62-ELQ6215A5A USK 21E,VAJ,4500.0,03.08.2022,,0
1136,BIL22896226,"0,17x896x795 BLANK",BIL,50000.0,04.08.2022,,0
1137,BUF22975227,"0,14x975x925 G/C USK",BUF,30000.0,04.08.2022,,0
1138,ZNO22153228,OT153-ELQ1554A0A USK,ZNO,17000.0,04.08.2022,,0
1139,ZNO22153229,OT153-ELQ1554A0A,ZNO,11000.0,04.08.2022,,0
1140,BUF22096230,OT96 Alu/C HBI auto,BUF,6000.0,04.08.2022,,0
1141,BUF22070231,OT070-ELQ7013A9A ,BUF,40000.0,04.08.2022,,0
1142,BIL22895232,"0,19x895x907 BLANK",BIL,40000.0,08.08.2022,,0
1143,BIL22896233,"0,18x896x795 RAS BLANK",BIL,50000.0,08.08.2022,,0
1144,ZNO22153234,OT153-ELQ1554A0A,ZNO,13000.0,08.08.2022,,0
1145,VAJ22153235,OT153-ELQ1554A0A,VAJ,13000.0,08.08.2022,,0
1146,BUF22975236,"0,14x975x925 IMP G/C",BUF,13000.0,08.08.2022,,0
1147,BUF22838237,"0,17x838x942 RAS ALU/С",BUF,40000.0,09.08.2022,,0
1148,VIL22062238,OT62-ELQ6216A2A  USK ver3,VIL,30000.0,09.08.2022,,0
1149,VAJ22062239,OT62-ELQ6216A2A ver2,VAJ,30000.0,09.08.2022,,0
1150,BIL22860240,"0,18x860x873 HBI BLANK",BIL,40000.0,10.08.2022,,0
1151,BIL22895241,"0,19x895x907 BLANK",BIL,40000.0,10.08.2022,,0
1152,BUF22096242,OT96 Alu/C USK auto,BUF,40000.0,11.08.2022,,0
1153,BUF22096243,OT96 Alu/C HBI auto,BUF,30000.0,11.08.2022,,0
1154,BIL22808244,"0,20x808x908 HBI BLANK",BIL,38000.0,11.08.2022,,0
1155,VAJ22153245,OT153-ELQ1554A0A USK,VAJ,15000.0,11.08.2022,,0
1156,ZNO22153246,OT153-ELQ1554A0A,ZNO,11000.0,11.08.2022,,0
1157,BIL22896247,"0,17x896x795 BLANK",BIL,30000.0,11.08.2022,,0
1158,BIL22896248,"0,17x896x795 BLANK",BIL,30000.0,12.08.2022,,0
1159,BIL22896249,"0,17x896x795 BLANK",BIL,30000.0,12.08.2022,,0
1160,BIL22896250,"0,18x896x795 RAS BLANK",BIL,35000.0,12.08.2022,,0
1161,BIL22896251,"0,18x896x795 RAS BLANK",BIL,35000.0,12.08.2022,,0
1162,BIL22808252,"0,18x808x908 HBI BLANK",BIL,10000.0,12.08.2022,,0
1163,BUF22070253,OT070-ELQ7013A9A ,BUF,25000.0,12.08.2022,,0
1164,BIL22840254,"0,17x840x942 BLANK",BIL,20000.0,12.08.2022,,0
1165,BIL22099255,OT99 USK ALU/G,BIL,22000.0,12.08.2022,New exside PL-1014-59,0
1166,BIL22896256,"0,17x896x795 BLANK",BIL,32000.0,12.08.2022,,0
1167,BIL22895257,"0,19x895x907 BLANK",BIL,40000.0,15.08.2022,,0
1168,BIL22895258,"0,19x895x907 BLANK",BIL,40000.0,15.08.2022,,0
1169,VIL22062259,OT62-ELQ6216A2A  USK ver3,VIL,30000.0,15.08.2022,,0
1170,VAJ22062260,OT62-ELQ6216A2A ver2,VAJ,20000.0,15.08.2022,,0
1171,VAJ22153261,OT153-ELQ1542A3A USK,VAJ,15000.0,16.08.2022,,0
1172,BIL22860262,"0,18x860x873 HBI BLANK",BIL,40000.0,16.08.2022,,0
1173,BIL22860263,"0,18x860x873 HBI BLANK",BIL,35000.0,16.08.2022,,0
1174,BUF22838264,"0,17x838x942 RAS ALU/С",BUF,30000.0,17.08.2022,,0
1175,BUF22838265,"0,17x838x942 ALU/С",BUF,50000.0,17.08.2022,,0
1176,ZNO22153266,OT153-ELQ1554A0A-HBI-12800-QI,ZNO,115200.0,17.08.2022,2nd grade ZNO,0
1177,ZNO22153267,OT153-ELQ1554A0A-USK-12800-QI,ZNO,281600.0,17.08.2022,2nd grade ZNO,0
1178,BUF22096268,OT96 Alu/C HBI auto,BUF,20000.0,17.08.2022,,0
1179,VAJ22096269,OT96 Alu/G Vaja (auto),VAJ,15000.0,17.08.2022,,0
1180,BUF22096270,OT96 Alu/C HBI auto,BUF,20000.0,18.08.2022,,0
1181,DEV22099271,OT99-ELQ9999A0A ARP,DEV,20000.0,18.08.2022,,0
1182,BIL22808272,"0,20x808x908 HBI BLANK",BIL,50000.0,18.08.2022,,0
1183,BIL22896273,"0,17x896x795 BLANK",BIL,40000.0,18.08.2022,,0
1184,BIL22896274,"0,18x896x795 RAS BLANK",BIL,20000.0,19.08.2022,,0
1185,BIL22896275,"0,18x896x795 USK BLANK",BIL,40000.0,19.08.2022,,0
1186,ZNO22153276,OT153-ELQ0561A4A-14400 USK,ZNO,5300.0,19.08.2022,plastic pallets,0
1187,BUF22975277,"0,14x975x925 G/C USK",BUF,56000.0,19.08.2022,,0
1188,BIL22840278,"0,17x840x942 BLANK",BIL,18000.0,19.08.2022,,0
1189,BUF22838279,"0,17x838x942 ALU/С",BUF,54000.0,19.08.2022,,0
1190,BIL22896280,"0,18x896x795 USK BLANK",BIL,60000.0,19.08.2022,,0
1191,BUF22913281,"0,14x913x766 ALU/C",BUF,25000.0,19.08.2022,,0
1192,BUF22913282,"0,14x913x766 USK A08",BUF,25000.0,19.08.2022,,0
1193,BUF22070283,OT070-ELQ7013A9A TH550,BUF,39000.0,19.08.2022,,0
1194,BIL22860284,"0,18x860x873 HBI BLANK",BIL,50000.0,19.08.2022,,0
1195,BIL22860285,"0,18x860x873 USK BLANK",BIL,20000.0,19.08.2022,,0
1196,BIL22877286,"0,18x877x1066 BLANK",BIL,10000.0,22.08.2022,2 рулона,0
1197,BIL22896287,"0,17x896x795 BLANK",BIL,50000.0,22.08.2022,,0
1198,ZNO22070288,OT070-ELQ7013A9A ,ZNO,20000.0,23.08.2022,,0
1199,BUF22070289,OT070-ELQ7013A9A TH550,BUF,50000.0,23.08.2022,,0
1200,BIL22860290,"0,18x860x873 USK BLANK",BIL,50000.0,24.08.2022,,0
1201,BIL22860291,"0,18x860x873 USK BLANK",BIL,20000.0,24.08.2022,,0
1202,BIL22895292,"0,19x895x907 BLANK",BIL,40000.0,24.08.2022,,0
1203,BIL22896293,"0,17x896x795 BLANK",BIL,57000.0,25.08.2022,,0
1204,BIL22896294,"0,17x896x795 BLANK",BIL,50000.0,25.08.2022,,0
1205,BUF22942295,"0,16x942x790 ALU/С",BUF,50000.0,29.08.2022,,0
1206,BUF22838296,"0,17x838x942 ALU/С",BUF,20000.0,29.08.2022,,0
1207,BIL22908297,"0,20x908x1112 RAS BLANK",BIL,10000.0,29.08.2022,,0
1208,BIL22840298,"0,17x840x942 BLANK",BIL,10000.0,29.08.2022,,0
1209,WEI22153299,OT153-ELQ1542A3A HBI,WEI,10000.0,29.08.2022,,0
1210,BIL22860300,"0,18x860x873 USK BLANK",BIL,50000.0,30.08.2022,,0
1211,BIL22896301,"0,18x896x795 USK BLANK",BIL,50000.0,30.08.2022,,0
1212,DEV22099302,OT99-ELQ9999A0A ARP,DEV,15000.0,30.08.2022,,0
1213,BIL22896303,"0,18x896x795 USK BLANK",BIL,50000.0,31.08.2022,,0
1214,BUF22877304,"0,18x877x1066 W/G",BUF,10000.0,01.09.2022,,0
1215,BIL22913305,"0,14x913x766 USK BLANK",BIL,10000.0,01.09.2022,,0
1216,BUF22975306,"0,14x975x925 IMP G/C",BUF,3020.0,01.09.2022,,0
1217,BUF22830307,"0,18x830x801 Alu/C 28S",BUF,30000.0,01.09.2022,,0
1218,BUF22913308,"0,14x913x766 USK A08",BUF,40000.0,01.09.2022,,0
1219,BUF22975309,"0,14x975x925 W/K USK",BUF,6000.0,01.09.2022,,0
1220,BUF22913310,"0,14x913x766 21E",BUF,15000.0,01.09.2022,,0
1221,BUF22913311,"0,14x913x766 USK A08",BUF,48000.0,01.09.2022,,0
1222,BIL22920312,"0,16x920x778 BLANK",BIL,10000.0,02.09.2022,,0
1223,BIL22099313,"OT99-921XQ 0,20 ALU/G",BIL,30000.0,05.09.2022,,0
1224,BIL22099314,"OT99-921XQ 0,20 ALU/G",BIL,20000.0,05.09.2022,,0
1225,VAJ22096315,OT096-A07B05 USK Vaja auto,VAJ,16000.0,05.09.2022,,0
1226,BUF22096316,OT96 Alu/C USK auto,BUF,20000.0,05.09.2022,,0
1227,DEV22099317,OT99-ELQ9999A0A ARP,DEV,10000.0,05.09.2022,,0
1228,DEV22070318,OT070-ELQ7033A2A  TH580,DEV,25000.0,05.09.2022,,0
1229,BUF22099319,"OT99-921XQ 0,20 A55B05 ",BUF,9000.0,05.09.2022,,0
1230,BUF22070320,OT070-ELQ7013A9A TH550,BUF,30000.0,06.09.2022,,0
1231,BUF22942321,"0,16x942x790 ALU/С",BUF,40000.0,06.09.2022,30 лист відкласти,0
1232,DEV22070322,OT070-ELQ7022A6A USK,DEV,15000.0,06.09.2022,,0
1233,BUF22942323,"0,16x942x790 ALU/С",BUF,30000.0,06.09.2022,,0
1234,BIL22896324,"0,17x896x795 BLANK",BIL,40000.0,07.09.2022,,0
1235,BIL22896325,"0,17x896x795 BLANK",BIL,40000.0,07.09.2022,,0
1236,BIL22860326,"0,17x860x795 BLANK",BIL,25000.0,07.09.2022,,0
1237,BIL22860327,"0,17x860x795 BLANK",BIL,25000.0,08.09.2022,,0
1238,WEI22153328,OT153-ELQ1542A3A USK,WEI,20000.0,08.09.2022,,0
1239,VAJ22942329,"0,16x942x790 BLANK",VAJ,30.0,08.09.2022,запакувати,0
1240,BUF22838330,"0,17x838x942 ALU/С",BUF,30000.0,08.09.2022,,0
1241,BUF22838331,"0,17x838x942 ALU/С",BUF,30000.0,08.09.2022,,0
1242,BUF22975332,"0,14x975x925 G/C USK",BUF,25000.0,08.09.2022,,0
1243,BUF22975333,"0,14x975x925 G/C USK",BUF,25000.0,08.09.2022,,0
1244,BUF22920334,"0,16x920x778 USK Alu/C",BUF,33000.0,09.09.2022,,0
1245,BIL22808335,"0,18x808x908 HBI BLANK",BIL,18000.0,12.09.2022,,0
1246,BIL22895336,"0,19x895x907 BLANK",BIL,30000.0,12.09.2022,,0
1247,BIL22895337,"0,19x895x907 USK BLANK",BIL,30000.0,12.09.2022,,0
1248,BUF22942338,"0,16x942x790 ALU/С",BUF,29000.0,12.09.2022,,0
1249,BUF22830339,"0,18x830x801 Alu/C 28S",BUF,30000.0,12.09.2022,,0
1250,BUF22830340,"0,18x830x801 Alu/C 28S",BUF,35000.0,12.09.2022,,0
1251,BIL22860341,"0,18x860x873 USK BLANK",BIL,60000.0,13.09.2022,,0
1252,DEV22099342,OT99-ELQ9999A0A ARP,DEV,14000.0,13.09.2022,"19т, всі рулони",0
1253,BUF22096343,OT96 Alu/C USK auto,BUF,30000.0,13.09.2022,,0
1254,BUF22096344,OT96 Alu/C USK auto,BUF,30000.0,13.09.2022,,0
1255,BUF22070345,OT070-ELQ7013A9A TH550,BUF,25000.0,14.09.2022,,0
1256,BUF22070346,OT070-ELQ7013A9A TH550,BUF,25000.0,14.09.2022,,0
1257,BUF22918347,"0,14x918x925 G/C",BUF,15000.0,14.09.2022,,0
1258,BUF22918348,"0,14x918x925 W/C",BUF,8000.0,14.09.2022,,0
